what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1558343803833
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558343811848
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1558343818333
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558343829223
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558343831614
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1558343832161
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558343844083
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1558343845895
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558343851473
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558343853848
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1558343854380
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558343882317
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558343901739
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558343904333
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1558343906458
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1558343917598
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558343922614
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558343924255
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558343926708
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1558343927739
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558343943786
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558343951348
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558343954614
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1558343956005
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558343957614
