what,kind,bundleId,bundleVersion,description,time
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1558004647440
java.version,sysinfo,,,"1.6.0_27",1558004647440
java.vm.info,sysinfo,,,"mixed mode, sharing",1558004647440
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1558004647440
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1558004647440
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1558004647440
java.vm.specification.version,sysinfo,,,"1.0",1558004647440
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1558004647440
java.vm.version,sysinfo,,,"20.2-b06",1558004647440
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558004651925
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558004655972
closed,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558004656143
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1558004656409
stopped,bundle,com.zylin.embeddedcdt,4.11.1,"com.zylin.embeddedcdt",1558004656409
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1558004656409
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.0.0.200909110608,"org.eclipse.cdt.dsf.gdb.ui",1558004656409
stopped,bundle,org.eclipse.cdt.dsf.ui,2.0.1.200909110608,"org.eclipse.cdt.dsf.ui",1558004656409
stopped,bundle,org.eclipse.cdt.launch,6.0.0.200909110608,"org.eclipse.cdt.launch",1558004656409
stopped,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1558004656409
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,5.1.0.200909110608,"org.eclipse.cdt.managedbuilder.ui",1558004656409
stopped,bundle,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.ui",1558004656409
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.0.100.200909110608,"org.eclipse.cdt.mylyn.ui",1558004656409
stopped,bundle,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui",1558004656409
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.ui",1558004656409
stopped,bundle,org.eclipse.mylyn.ide.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.ide.ui",1558004656409
