what,kind,bundleId,bundleVersion,description,time
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1559549929613
java.version,sysinfo,,,"1.6.0_27",1559549929613
java.vm.info,sysinfo,,,"mixed mode, sharing",1559549929613
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1559549929613
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1559549929613
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1559549929613
java.vm.specification.version,sysinfo,,,"1.0",1559549929613
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1559549929613
java.vm.version,sysinfo,,,"20.2-b06",1559549929613
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1559549930316
started,bundle,org.eclipse.epp.usagedata.ui,1.1.0.R200906100410,"org.eclipse.epp.usagedata.ui",1559549930644
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559549932582
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559549933957
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1559549935754
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1559549935769
started,bundle,org.eclipse.cdt.debug.core,6.0.0.200909110608,"org.eclipse.cdt.debug.core",1559549936832
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1559549936832
started,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1559549946582
started,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1559549946597
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559549953618
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559550013493
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559550016102
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559550018102
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1559550024087
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559550026477
