what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1560244019294
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1560244019872
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1560244020763
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244022591
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244025263
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1560244062537
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1560244063381
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244071865
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244090021
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1560244174865
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244193615
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244208943
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1560244237162
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1560244243600
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1560244243865
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1560244243943
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1560244256365
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244291646
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244315037
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1560244318318
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1560244320350
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244335428
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244378162
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1560244472512
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1560244477012
