what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559553065504
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559553065817
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559553068458
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1559553077099
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559553079677
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559553080521
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559553089604
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559553101963
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559553105464
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559553106871
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1559553114886
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559553116464
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1559553119511
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559553121417
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559553122308
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1559553142141
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1559553143001
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1559553144954
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1559553161663
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1559553169100
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559553174194
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559553183163
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1559553202058
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1559553202824
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559553207699
