what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439203566
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439208193
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1558439215943
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558439219724
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1558439245380
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558439248318
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558439248396
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1558439258521
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558439259505
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1558439270255
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439280052
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439283864
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439285943
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439289536
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1558439295021
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439296803
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439305541
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439309057
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439323531
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558439324406
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558439324485
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1558439346500
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1558439346750
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1558439348656
opened,view,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.views.ProblemView",1558439429000
