what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1558439103580
started,bundle,org.eclipse.cdt.debug.core,6.0.0.200909110608,"org.eclipse.cdt.debug.core",1558439103768
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1558439104112
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439104284
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439106752
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439108940
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439112205
started,bundle,org.eclipse.cdt.debug.mi.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.ui",1558439112799
started,bundle,org.eclipse.cdt.debug.mi.core,6.0.0.200909110608,"org.eclipse.cdt.debug.mi.core",1558439112846
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439113940
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439128809
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439134268
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439140596
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1558439163360
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558439163610
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558439163735
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1558439165406
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558439165625
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558439165688
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1558439166578
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558439166844
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439184969
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439188750
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439190906
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439192094
