what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1558352610917
activated,editor,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.editor",1558352611839
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558352612979
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1558352621323
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558352630933
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558352635823
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558352638261
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558352639276
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1558352761437
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1558352763094
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558352764062
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1558352777328
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558352780297
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1558352783016
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558352794500
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1558352803531
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558352804422
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1558352809891
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1558352817859
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1558352819687
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558352830562
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558352834703
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558352837141
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558352838172
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558352861357
