what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559816507346
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559816524240
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559816573965
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1559816575903
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559816576122
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559816576215
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559816588856
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1559816599356
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1559816606434
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559816615153
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559816616419
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559816658924
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559816660081
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559816661393
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559816677456
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559816687268
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559816691831
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1559816693909
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559816695956
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559816697237
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559816720164
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559816816601
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559816819554
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559816830898
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559816874148
