what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1558945794777
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1558945794777
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945798120
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945799339
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1558945799339
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1558945799339
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945800214
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945801183
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1558945801199
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1558945801199
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945802464
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945806074
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1558945806089
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1558945806089
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945806980
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945808089
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1558945808105
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1558945808105
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558945811245
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1558945819245
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1558945820183
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945831261
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945833636
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1558945846120
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1558945855949
