what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558350717694
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558350723226
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558350727272
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558350730038
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558350731866
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558350757277
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558350760996
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558350805762
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558350811824
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558350815527
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558350818871
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558350820480
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558350844938
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558350849126
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558350851860
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558350854142
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558350912271
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558350913881
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558350915256
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558350936678
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558351021755
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558351025864
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558351028708
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558351058630
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558351069614
