what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558352862606
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558352870801
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558352871807
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558352872920
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558352906514
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558352910045
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558352966937
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558352969078
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558352971531
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558352973578
activated,editor,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.editor",1558352975422
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558352976219
activated,editor,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.editor",1558352977375
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558352978359
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558353013297
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558353017719
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558353021016
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558353023422
activated,editor,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.editor",1558353051337
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558353052493
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1558353075665
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1558353077821
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558353080431
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558353084196
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558353085603
