what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1558347228254
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1558347234004
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1558347239489
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1558347244801
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1558347253739
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1558347255786
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558347256614
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558347258255
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558347277303
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558347281844
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558347286606
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558347294440
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1558347302654
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558347307271
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558347311489
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558347325893
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558347378566
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558347378737
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558347388472
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558347390331
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558347465773
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558347510054
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558347510226
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558347567194
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558347571460
