what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945232522
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1558945238912
opened,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558945245256
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558945245366
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558945253037
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558945253053
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945266131
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945284287
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945285928
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945290975
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945294881
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945295287
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1558945298147
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1558945300725
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558945305381
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945309397
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945311616
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1558945316553
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558945317178
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1558945323147
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1558945323944
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1558945324412
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945326412
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945330912
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945334147
