what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1560244522137
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1560244522184
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1560244523527
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244525730
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1560244527230
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244527262
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1560244527277
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1560244527277
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1560244528668
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244529621
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244534605
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1560244539074
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244543605
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244544730
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1560244544746
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1560244544746
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244547621
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244548793
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1560244548809
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1560244548809
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244564996
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244567012
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1560244567027
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1560244567027
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244569496
