what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559550618156
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559550669736
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1559550688595
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559550692220
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559550692783
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1559550692799
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1559550692799
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559550693267
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559550695580
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1559550696220
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559550697830
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559550700502
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559550711470
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559550712424
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1559550712455
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559550732408
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559550733814
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559550737205
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1559550737299
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559550749517
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559550757533
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559550758861
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559550768711
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1559550801256
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1559550802986
