what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945955610
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558945961735
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945977735
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945979547
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945987423
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945996586
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558945997977
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558946005289
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1558946011258
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558946013602
closed,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558946014227
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558946014258
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1558946014274
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1558946014274
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558946015680
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558946016446
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1558946016461
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1558946016461
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558946023867
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558946024633
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1558946024649
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1558946024649
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558946036774
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558946039789
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558946041071
