what,kind,bundleId,bundleVersion,description,time
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1558438978534
java.version,sysinfo,,,"1.6.0_27",1558438978534
java.vm.info,sysinfo,,,"mixed mode, sharing",1558438978534
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1558438978534
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1558438978534
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1558438978534
java.vm.specification.version,sysinfo,,,"1.0",1558438978534
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1558438978534
java.vm.version,sysinfo,,,"20.2-b06",1558438978534
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1558438979299
started,bundle,org.eclipse.epp.usagedata.ui,1.1.0.R200906100410,"org.eclipse.epp.usagedata.ui",1558438979596
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558438981112
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558438991377
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558438997159
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1558439014080
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439014409
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439018549
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.deletePreviousWord",1558439036955
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439079487
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439093330
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439096315
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439097127
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439099034
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558439102127
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1558439103565
