what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.ui",1558003855649
started,bundle,org.eclipse.mylyn.commons.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.commons.ui",1558003855649
started,bundle,org.eclipse.mylyn.context.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.core",1558003855649
started,bundle,org.eclipse.mylyn.context.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.ui",1558003855649
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1558003855649
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.ui",1558003855649
started,bundle,org.eclipse.mylyn.team.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.team.ui",1558003855649
started,bundle,org.eclipse.team.cvs.ui,3.3.201.R35x_v20090826-0905,"org.eclipse.team.cvs.ui",1558003855649
os,sysinfo,,,"win32",1558003855649
arch,sysinfo,,,"x86",1558003855649
ws,sysinfo,,,"win32",1558003855649
locale,sysinfo,,,"en_US",1558003855649
processors,sysinfo,,,"2",1558003855649
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1558003855649
java.runtime.version,sysinfo,,,"1.6.0_27-b07",1558003855649
java.specification.name,sysinfo,,,"Java Platform API Specification",1558003855649
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1558003855649
java.specification.version,sysinfo,,,"1.6",1558003855649
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1558003855649
java.version,sysinfo,,,"1.6.0_27",1558003855649
java.vm.info,sysinfo,,,"mixed mode, sharing",1558003855649
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1558003855649
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1558003855649
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1558003855649
java.vm.specification.version,sysinfo,,,"1.0",1558003855649
