what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558343085661
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1558343090505
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558343091536
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1558343094677
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1558343095630
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1558343097989
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildAll",1558343098833
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558343099114
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558343101442
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558343104411
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558343129911
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558343135739
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558343140395
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558343147833
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558343153802
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558343170536
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1558343174270
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1558343177255
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558343180958
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1558343192958
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildAll",1558343194567
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558343194880
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558343197583
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558343202645
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558343207114
