what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1558004370920
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558004372826
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558004376514
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558004376592
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558004386592
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558004387592
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558004402018
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558004409722
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558004413690
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558004426206
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1558004431925
started,bundle,org.eclipse.compare,3.5.2.r35x_20100113-0800,"org.eclipse.compare",1558004433253
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558004444972
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558004449987
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.export",1558004450018
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.export",1558004450018
opened,view,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.ui.views.MakeView",1558004467940
activated,view,org.eclipse.cdt.make.ui,6.0.1.200909110608,"org.eclipse.cdt.make.ui.views.MakeView",1558004467972
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1558004469018
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558004479722
started,bundle,org.eclipse.equinox.p2.ui,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.ui",1558004483159
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk",1558004483159
started,bundle,org.eclipse.epp.usagedata.ui,1.1.0.R200906100410,"org.eclipse.epp.usagedata.ui",1558004484628
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558004487831
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558004497253
