what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1558344116302
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558344122098
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558344127427
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558344129223
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558344130567
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildAll",1558344131927
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1558344132317
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558344132348
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558344137661
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558344146192
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558344151020
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558344159052
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558344160614
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558344176414
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558344177945
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1558344185836
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558344242226
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558344251611
activated,editor,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.editor.CEditor",1558344253639
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558344261586
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558344281176
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558344282527
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558344296296
executed,command,org.eclipse.cdt.ui,5.1.1.200909110608,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1558344319042
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1558344327176
