what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244570871
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1560244570887
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1560244570887
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244573184
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244574543
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1560244574559
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1560244574559
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244576980
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244578105
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1560244578121
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1560244578121
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244582105
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244583215
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1560244583230
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1560244583230
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244586012
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244587324
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1560244587340
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1560244587340
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244602059
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244603605
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1560244603621
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1560244603621
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244606027
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1560244607309
