what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558340942427
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558340945458
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558340948395
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1558340992661
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558340997927
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558341000255
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1558341024661
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1558341029270
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildAll",1558341030223
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558341030505
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558341032614
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildAll",1558341048442
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558341048723
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558341050630
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558341060145
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558341089333
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1558341100333
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1558341108802
executed,command,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1558341115223
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildAll",1558341116130
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558341116442
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1558341119161
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1558341139567
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1558341158020
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.buildAll",1558341162098
